gene_id	Neu3h_R1
ENSG00000180389.6	11.09173133
ENSG00000180398.8	7.837037235
ENSG00000180423.4	0.598052769
ENSG00000180425.7	0.433147571
ENSG00000180448.7	14.11749637
ENSG00000180479.10	0.854552428
ENSG00000180488.11	0.677984007
ENSG00000180509.8	0.32148178
ENSG00000180530.6	0.973468789
ENSG00000180537.9	0.117216604
ENSG00000180539.5	0.746902572
ENSG00000180549.7	2.140228397
ENSG00000180573.9	3.084817714
ENSG00000180574.3	11.34492736
ENSG00000180581.7	4.906241789
ENSG00000180596.7	33.41674544
ENSG00000180616.5	0.028462859
ENSG00000180628.11	2.606944562
ENSG00000180667.7	1.239151332
ENSG00000180694.10	0.670953244
ENSG00000180730.4	0.064639889
ENSG00000180747.12	3.341181564
ENSG00000180758.11	0.096257108
ENSG00000180764.12	2.19475703
ENSG00000180773.11	3.039009641
ENSG00000180776.12	1.371370573
ENSG00000180817.8	29.10010049
ENSG00000180822.8	8.607883967
ENSG00000180867.10	14.83815207
ENSG00000180871.4	0.970485496
ENSG00000180879.10	23.93758078
ENSG00000180881.16	0.465598286
ENSG00000180891.9	0.317300796
ENSG00000180901.7	1.896166117
ENSG00000180902.13	5.861167433
ENSG00000180917.13	4.744012302
ENSG00000180953.8	4.099148483
ENSG00000180957.14	9.594751296
ENSG00000180964.13	5.253395117
ENSG00000180979.6	2.843832018
ENSG00000180992.6	7.253575876
ENSG00000181016.6	2.818892989
ENSG00000181019.9	0.578224024
ENSG00000181026.14	0.637570641
ENSG00000181027.7	4.447040627
ENSG00000181029.8	10.76892063
ENSG00000181035.10	0.286944254
ENSG00000181038.10	2.77809159
ENSG00000181045.11	0.760374975
ENSG00000181061.10	10.95124905
ENSG00000181090.14	9.139329231
ENSG00000181101.7	1.059437008
ENSG00000181163.10	184.5179672
ENSG00000181191.11	0.468092361
ENSG00000181192.8	2.544005508
ENSG00000181195.7	2.338737152
ENSG00000181218.5	1.754392984
ENSG00000181220.12	4.591272547
ENSG00000181222.11	34.54014376
ENSG00000181227.3	0.570929226
ENSG00000181260.8	1.021031926
ENSG00000181274.6	2.411472501
ENSG00000181284.2	0.676243727
ENSG00000181350.8	0.062065113
ENSG00000181359.5	2.876402422
ENSG00000181381.10	3.977895289
ENSG00000181396.9	3.794321733
ENSG00000181404.14	0.905948629
ENSG00000181409.8	0.099266313
ENSG00000181444.9	0.771938489
ENSG00000181449.3	0.180516431
ENSG00000181450.14	0.619678808
ENSG00000181458.7	0.015728232
ENSG00000181467.3	3.680644236
ENSG00000181472.4	0.799013072
ENSG00000181481.10	1.504567913
ENSG00000181511.5	0.098153364
ENSG00000181513.11	0.343858712
ENSG00000181523.9	0.902323253
ENSG00000181524.6	41.38204668
ENSG00000181544.10	1.295691936
ENSG00000181555.16	7.292147019
ENSG00000181577.12	0.308752878
ENSG00000181588.16	0.868405272
ENSG00000181610.9	5.762228456
ENSG00000181631.6	0.224533678
ENSG00000181634.7	0.268748316
ENSG00000181638.14	0.624798686
ENSG00000181652.15	0.081853015
ENSG00000181666.14	10.83968286
ENSG00000181690.4	2.07436538
ENSG00000181704.8	5.519180449
ENSG00000181722.12	5.362080951
ENSG00000181744.5	3.496257645
ENSG00000181751.6	0.690192257
ENSG00000181788.3	11.83349369
ENSG00000181789.11	22.87320309
ENSG00000181790.7	0.776766626
ENSG00000181804.11	0.016407303
ENSG00000181817.5	5.282708459
ENSG00000181826.6	4.01982313
ENSG00000181827.11	4.739247391
ENSG00000181830.8	1.868522688
ENSG00000181852.14	6.10930852
ENSG00000181873.9	2.35509607
ENSG00000181885.15	0.007966873
ENSG00000181894.11	1.99762237
ENSG00000181896.8	3.203450757
ENSG00000181904.8	5.356958254
ENSG00000181915.4	1.756405078
ENSG00000181924.6	16.1248629
ENSG00000181929.8	17.49840991
ENSG00000181938.10	2.013577471
ENSG00000181982.14	0.346825371
ENSG00000181991.12	6.298416432
ENSG00000182004.9	15.15094386
ENSG00000182022.14	0.095357051
ENSG00000182048.8	0.513274239
ENSG00000182054.6	24.49411775
ENSG00000182087.9	54.34502968
ENSG00000182093.11	1.753907198
ENSG00000182095.11	47.1681382
ENSG00000182108.6	1.095059965
ENSG00000182109.4	24.8530821
ENSG00000182117.5	52.55610744
ENSG00000182118.5	0.52245181
ENSG00000182134.12	0.754118548
ENSG00000182141.6	2.658067246
ENSG00000182149.17	22.30099011
ENSG00000182150.12	2.37107763
ENSG00000182154.7	2.3701719
ENSG00000182158.11	10.30607979
ENSG00000182165.14	0.675832881
ENSG00000182173.9	1.124578494
ENSG00000182179.7	8.60434939
ENSG00000182180.10	14.68530508
ENSG00000182185.15	1.031490246
ENSG00000182196.10	33.54389471
ENSG00000182197.7	0.107538435
ENSG00000182199.7	27.96751649
ENSG00000182208.9	3.112352097
ENSG00000182220.10	6.38326254
ENSG00000182224.8	0.571553608
ENSG00000182247.6	4.765728118
ENSG00000182287.10	2.963668652
ENSG00000182307.9	2.826411979
ENSG00000182310.9	0.929844188
ENSG00000182324.5	1.376324996
ENSG00000182325.7	3.558089028
ENSG00000182326.11	0.215598837
ENSG00000182347.10	0.406602567
ENSG00000182351.7	0.052124753
ENSG00000182359.11	1.125149289
ENSG00000182362.10	2.34561922
ENSG00000182379.9	0.019524942
ENSG00000182383.8	1.39392002
ENSG00000182400.11	2.494259285
ENSG00000182446.10	24.8181244
ENSG00000182472.5	0.026097967
ENSG00000182473.17	11.22895322
ENSG00000182481.5	20.37901486
ENSG00000182487.9	2.218064349
ENSG00000182489.8	0.08185731
ENSG00000182492.12	0.187536903
ENSG00000182504.7	0.421363967
ENSG00000182511.8	8.611507986
ENSG00000182512.4	19.35282146
ENSG00000182518.10	3.506486658
ENSG00000182534.10	0.416166287
ENSG00000182541.14	3.972184873
ENSG00000182544.8	3.026549283
ENSG00000182551.10	1.006445738
ENSG00000182552.11	0.72393862
ENSG00000182557.4	5.820313228
ENSG00000182568.13	4.072048337
ENSG00000182575.7	0.012361369
ENSG00000182578.10	0.924870739
ENSG00000182580.2	0.056183913
ENSG00000182600.6	1.46113272
ENSG00000182606.11	5.615905241
ENSG00000182621.13	1.323607363
ENSG00000182628.9	13.85797433
ENSG00000182670.10	9.246556193
ENSG00000182676.4	3.303634255
ENSG00000182685.4	1.991304031
ENSG00000182704.7	0.038060353
ENSG00000182712.12	2.044249773
ENSG00000182718.13	1.282958465
ENSG00000182752.9	0.028276187
ENSG00000182768.8	4.878451921
ENSG00000182782.7	0.009316583
ENSG00000182796.9	2.975454622
ENSG00000182809.7	0.255240282
ENSG00000182810.6	1.472453709
ENSG00000182827.8	6.116850373
ENSG00000182831.8	4.775394432
ENSG00000182841.9	3.53330692
ENSG00000182858.10	1.517114418
ENSG00000182871.11	0.473143956
ENSG00000182872.12	5.977988876
ENSG00000182885.13	1.770987169
ENSG00000182888.5	0.230251237
ENSG00000182890.4	1.385043547
ENSG00000182899.11	153.0414168
ENSG00000182903.12	5.768276569
ENSG00000182919.11	1.076017298
ENSG00000182923.13	5.911817209
ENSG00000182934.8	29.48512027
ENSG00000182944.14	51.24549624
ENSG00000182952.4	3.435059359
ENSG00000182957.12	1.652279367
ENSG00000182963.6	0.600068788
ENSG00000182965.6	0.124518257
ENSG00000182968.4	0.031235425
ENSG00000182973.15	3.973285263
ENSG00000182979.14	25.70051413
ENSG00000182985.13	0.811522469
ENSG00000182986.9	0.587742368
ENSG00000183010.13	3.728747768
ENSG00000183011.10	44.12271995
ENSG00000183018.5	0.82532137
ENSG00000183019.4	1.953268676
ENSG00000183020.10	0.019922337
ENSG00000183022.5	2.457728263
ENSG00000183023.15	0.581121371
ENSG00000183044.8	0.414035548
ENSG00000183048.8	8.691608481
ENSG00000183049.9	0.03757698
ENSG00000183060.12	0.619878219
ENSG00000183066.11	0.474254419
ENSG00000183077.12	9.294001406
ENSG00000183091.16	1.837319857
ENSG00000183092.12	0.242907454
ENSG00000183098.7	0.015554266
ENSG00000183137.11	1.722457364
ENSG00000183150.4	0.308206633
ENSG00000183155.4	1.843334591
ENSG00000183161.4	0.344721667
ENSG00000183171.5	0.530672999
ENSG00000183199.6	9.013359515
ENSG00000183207.9	19.07232058
ENSG00000183208.9	0.668971824
ENSG00000183230.13	0.104806253
ENSG00000183242.8	0.641448332
ENSG00000183250.8	0.34253284
ENSG00000183255.8	13.52509732
ENSG00000183258.8	24.11720838
ENSG00000183283.12	70.99646725
ENSG00000183291.12	28.39225358
ENSG00000183307.3	0.056385232
ENSG00000183317.13	0.083408109
ENSG00000183337.13	5.579582819
ENSG00000183340.6	1.198151117
ENSG00000183354.8	10.77672813
ENSG00000183386.6	3.160346379
ENSG00000183401.8	8.275825409
ENSG00000183431.8	30.4315097
ENSG00000183432.6	0.844865157
ENSG00000183444.10	4.88641324
ENSG00000183475.9	2.157712606
ENSG00000183484.8	6.972297811
ENSG00000183486.9	0.891896816
ENSG00000183495.10	8.933849537
ENSG00000183506.13	0.757118626
ENSG00000183508.4	2.097019594
ENSG00000183513.5	3.834056026
ENSG00000183520.8	7.475826274
ENSG00000183527.8	35.05664666
ENSG00000183530.10	12.19250314
ENSG00000183570.13	1.382932247
ENSG00000183576.9	8.439114333
ENSG00000183578.5	0.301579261
ENSG00000183586.8	6.380482375
ENSG00000183597.12	2.986053331
ENSG00000183598.3	0.04373126
ENSG00000183604.11	0.162759762
ENSG00000183605.13	8.291773021
ENSG00000183617.4	4.545379841
ENSG00000183621.12	1.477748845
ENSG00000183624.10	2.439372369
ENSG00000183625.11	0.193149893
ENSG00000183647.7	0.993760566
ENSG00000183648.6	43.0464615
ENSG00000183663.6	0.131340554
ENSG00000183665.5	1.671125723
ENSG00000183666.13	2.342416475
ENSG00000183684.7	36.27277522
ENSG00000183688.4	10.09242488
ENSG00000183691.4	0.01403292
ENSG00000183696.10	0.650597481
ENSG00000183718.5	7.502921719
ENSG00000183722.7	0.223033556
ENSG00000183723.9	0.619407411
ENSG00000183726.7	19.15971928
ENSG00000183734.4	0.218169344
ENSG00000183735.6	3.139897476
ENSG00000183741.8	3.142153252
ENSG00000183742.9	0.646509386
ENSG00000183751.11	2.562946271
ENSG00000183762.9	0.174972904
ENSG00000183763.5	4.867545679
ENSG00000183765.17	9.972408214
ENSG00000183773.12	0.222822631
ENSG00000183785.11	0.260342753
ENSG00000183808.8	11.9701467
ENSG00000183814.12	1.254064481
ENSG00000183826.13	2.838784711
ENSG00000183828.11	3.325821966
ENSG00000183856.7	2.440124229
ENSG00000183864.4	8.126561092
ENSG00000183873.12	0.007869992
ENSG00000183891.5	0.813648669
ENSG00000183911.7	0.191655852
ENSG00000183943.5	2.389378256
ENSG00000183955.9	3.505577955
ENSG00000183963.15	0.928846745
ENSG00000183971.5	0.574475893
ENSG00000183978.7	5.712105689
ENSG00000184007.14	44.4687776
ENSG00000184009.6	370.1665701
ENSG00000184014.4	5.145666273
ENSG00000184047.12	15.1070521
ENSG00000184056.11	4.759471277
ENSG00000184060.7	0.79032035
ENSG00000184076.11	65.73416316
ENSG00000184083.8	1.40390658
ENSG00000184084.7	0.129366579
ENSG00000184100.6	4.489840571
ENSG00000184108.4	0.069133443
ENSG00000184111.6	0.043972502
ENSG00000184117.8	2.832466892
ENSG00000184154.9	0.860433125
ENSG00000184162.11	2.772137225
ENSG00000184163.3	0.35351065
ENSG00000184164.11	1.757016847
ENSG00000184178.12	2.567740219
ENSG00000184182.15	3.404533571
ENSG00000184188.6	0.238625464
ENSG00000184203.4	6.962901003
ENSG00000184205.11	4.028921937
ENSG00000184207.8	2.805577807
ENSG00000184208.10	4.878670978
ENSG00000184209.14	10.24371204
ENSG00000184216.8	28.69543157
ENSG00000184220.7	15.56286761
ENSG00000184221.9	0.402501159
ENSG00000184232.5	2.203435954
ENSG00000184260.5	4.718219511
ENSG00000184270.4	1.058531186
ENSG00000184271.12	0.355834968
ENSG00000184277.9	4.159253945
ENSG00000184281.11	2.368147354
ENSG00000184292.6	0.02748427
ENSG00000184307.10	0.243185204
ENSG00000184313.16	0.555093508
ENSG00000184344.3	0.0876003
ENSG00000184349.9	0.020374731
ENSG00000184357.4	2.620785055
ENSG00000184371.10	2.048837521
ENSG00000184381.15	7.224164607
ENSG00000184384.10	0.051886477
ENSG00000184402.11	2.526621334
ENSG00000184428.9	39.10529205
ENSG00000184432.6	15.16786
ENSG00000184436.8	4.576381849
ENSG00000184445.8	11.93416966
ENSG00000184465.12	8.971099137
ENSG00000184470.16	5.119356953
ENSG00000184481.13	3.324080343
ENSG00000184497.9	0.727466873
ENSG00000184508.7	3.155401756
ENSG00000184517.8	0.078259019
ENSG00000184557.4	0.693898401
ENSG00000184575.8	8.177427678
ENSG00000184584.9	4.194811006
ENSG00000184588.14	0.280162747
ENSG00000184599.10	0.179027065
ENSG00000184602.5	0.87989295
ENSG00000184634.12	4.029935509
ENSG00000184640.14	29.26777266
ENSG00000184661.10	5.527985484
ENSG00000184675.6	0.604957347
ENSG00000184677.13	3.621152182
ENSG00000184678.9	29.5447964
ENSG00000184702.14	0.939106251
ENSG00000184708.14	7.371095125
ENSG00000184730.7	10.63877712
ENSG00000184743.9	2.781300985
ENSG00000184752.9	85.95783935
ENSG00000184785.5	2.412111727
ENSG00000184787.15	41.20358828
ENSG00000184828.6	0.082407668
ENSG00000184831.10	2.98006871
ENSG00000184838.11	0.039340445
ENSG00000184840.8	26.03958084
ENSG00000184857.7	0.916784567
ENSG00000184863.7	21.18137622
ENSG00000184887.10	2.092002973
ENSG00000184897.5	20.11945217
ENSG00000184898.6	0.138368833
ENSG00000184900.12	23.04800288
ENSG00000184903.6	3.086999554
ENSG00000184916.5	0.092906251
ENSG00000184922.10	6.700621584
ENSG00000184924.5	18.32316443
ENSG00000184925.8	0.00251591
ENSG00000184937.9	2.503127289
ENSG00000184939.12	1.16635567
ENSG00000184967.3	3.051997727
ENSG00000184988.5	0.45763534
ENSG00000184990.9	6.665355114
ENSG00000184992.10	5.976519618
ENSG00000185000.6	8.411640241
ENSG00000185009.9	7.932554491
ENSG00000185010.10	0.154965143
ENSG00000185019.13	1.127644237
ENSG00000185022.8	0.79249982
ENSG00000185024.12	6.688252858
ENSG00000185033.11	1.146706059
ENSG00000185043.7	13.48281987
ENSG00000185049.9	9.757477322
ENSG00000185070.7	0.126633883
ENSG00000185085.2	1.752807338
ENSG00000185088.9	22.04194717
ENSG00000185090.11	0.30624915
ENSG00000185100.7	0.155931458
ENSG00000185101.9	0.325729106
ENSG00000185104.16	11.03229657
ENSG00000185112.5	1.216882295
ENSG00000185122.7	13.61472577
ENSG00000185127.6	1.196832138
ENSG00000185129.5	2.538913306
ENSG00000185130.5	8.937243025
ENSG00000185158.9	4.644501894
ENSG00000185163.6	3.171696021
ENSG00000185164.11	0.176039267
ENSG00000185187.9	26.90245625
ENSG00000185189.12	0.368288
ENSG00000185198.8	15.82563442
ENSG00000185201.13	35.46369244
ENSG00000185215.5	5.635256138
ENSG00000185219.12	4.253865635
ENSG00000185220.8	1.151947618
ENSG00000185222.7	0.004758389
ENSG00000185236.8	22.23568539
ENSG00000185238.9	2.168840182
ENSG00000185246.14	4.117333175
ENSG00000185252.14	0.895144092
ENSG00000185262.8	41.56867598
ENSG00000185269.8	0.430742808
ENSG00000185278.11	1.668498358
ENSG00000185298.9	7.501344924
ENSG00000185305.7	0.953124588
ENSG00000185324.18	3.003284211
ENSG00000185338.4	0.300471203
ENSG00000185339.5	0.143854257
ENSG00000185340.12	0.048742019
ENSG00000185344.10	3.909763939
ENSG00000185345.15	0.124873064
ENSG00000185347.14	1.081836729
ENSG00000185359.9	24.27511684
ENSG00000185361.5	1.738736841
ENSG00000185379.17	1.076684627
ENSG00000185386.11	0.145775864
ENSG00000185404.13	3.88568421
ENSG00000185414.16	5.341521272
ENSG00000185418.12	3.12519297
ENSG00000185420.15	8.2331777
ENSG00000185432.11	2.266719378
ENSG00000185436.8	0.042527739
ENSG00000185437.10	0.231593975
ENSG00000185442.9	3.10043923
ENSG00000185453.9	4.159700491
ENSG00000185475.5	18.31845292
ENSG00000185477.4	0.037806253
ENSG00000185480.8	1.8162246
ENSG00000185482.4	5.050188794
ENSG00000185485.11	2.914145789
ENSG00000185495.7	1.004888238
ENSG00000185499.13	0.770351975
ENSG00000185504.13	2.219990682
ENSG00000185513.11	0.835855244
ENSG00000185515.11	2.609473268
ENSG00000185518.8	0.778505792
ENSG00000185527.8	0.94744597
ENSG00000185551.9	1.3591286
ENSG00000185591.6	8.878903134
ENSG00000185608.5	8.131981173
ENSG00000185614.4	0.474628776
ENSG00000185619.14	6.72946824
ENSG00000185621.8	0.79077768
ENSG00000185624.11	785.8802039
ENSG00000185627.14	9.897293203
ENSG00000185630.15	0.068443455
ENSG00000185631.7	1.450899076
ENSG00000185633.7	1.019296317
ENSG00000185634.8	0.033864104
ENSG00000185640.5	0.09484297
ENSG00000185641.6	65.34241554
ENSG00000185650.9	0.244268901
ENSG00000185651.11	8.710152435
ENSG00000185658.10	7.434412512
ENSG00000185664.11	0.180875198
ENSG00000185668.6	0.012201248
ENSG00000185669.5	0.157153292
ENSG00000185670.7	0.950596924
ENSG00000185684.9	7.107000153
ENSG00000185697.13	1.206620182
ENSG00000185716.8	3.351709743
ENSG00000185721.8	14.92621757
ENSG00000185722.13	3.700565759
ENSG00000185728.13	8.137926707
ENSG00000185736.12	0.036096125
ENSG00000185742.6	0.024918346
ENSG00000185745.9	0.02980939
ENSG00000185753.9	1.249454206
ENSG00000185760.12	3.647794342
ENSG00000185787.11	19.46228457
ENSG00000185798.7	4.123974724
ENSG00000185800.8	0.306120629
ENSG00000185803.5	3.277036407
ENSG00000185808.10	3.987989267
ENSG00000185811.13	8.629844172
ENSG00000185813.7	2.645643571
ENSG00000185818.7	0.535893795
ENSG00000185825.12	13.97601714
ENSG00000185838.10	0.898546446
ENSG00000185839.3	4.786609942
ENSG00000185842.11	2.38562461
ENSG00000185862.6	10.45348237
ENSG00000185864.13	3.221601703
ENSG00000185869.10	1.183630727
ENSG00000185883.7	155.05483
ENSG00000185885.12	0.028379076
ENSG00000185896.10	15.90466735
ENSG00000185900.6	2.270827786
ENSG00000185905.3	4.331860524
ENSG00000185917.10	1.749321567
ENSG00000185920.12	0.153178379
ENSG00000185928.7	1.813449917
ENSG00000185946.12	11.75097877
ENSG00000185947.11	3.111171399
ENSG00000185950.8	2.233081555
ENSG00000185963.10	2.941095495
ENSG00000185973.7	3.065878433
ENSG00000185986.11	0.912807247
ENSG00000185989.10	4.494000149
ENSG00000186001.9	2.607270822
ENSG00000186008.7	1.954172531
ENSG00000186010.15	73.20382259
ENSG00000186017.11	1.13594249
ENSG00000186020.9	1.742295309
ENSG00000186047.9	0.460787321
ENSG00000186056.6	0.373138673
ENSG00000186073.8	1.69883022
ENSG00000186074.15	12.34906325
ENSG00000186088.12	0.91078254
ENSG00000186104.7	1.779030514
ENSG00000186106.8	4.014184329
ENSG00000186111.5	4.643921374
ENSG00000186130.4	1.701651926
ENSG00000186132.11	0.748158907
ENSG00000186141.5	3.88687847
ENSG00000186153.13	2.612662008
ENSG00000186162.7	2.282730075
ENSG00000186166.5	4.489270044
ENSG00000186174.9	4.301942622
ENSG00000186184.12	27.01152157
ENSG00000186185.10	7.678115339
ENSG00000186187.8	3.246801275
ENSG00000186188.7	0.218060584
ENSG00000186193.8	1.627545774
ENSG00000186197.9	1.956759134
ENSG00000186198.3	0.042492258
ENSG00000186205.9	1.710979
ENSG00000186222.4	0.649826808
ENSG00000186230.6	1.954559549
ENSG00000186260.13	1.551561326
ENSG00000186272.9	0.879613947
ENSG00000186283.10	2.802191855
ENSG00000186298.8	44.5100392
ENSG00000186312.7	2.598358701
ENSG00000186314.8	0.206819294
ENSG00000186318.13	0.183971385
ENSG00000186350.9	5.48762125
ENSG00000186352.5	0.827361661
ENSG00000186364.8	2.325724572
ENSG00000186376.11	1.379214572
ENSG00000186395.6	0.914754753
ENSG00000186409.11	1.797183999
ENSG00000186416.9	2.35914357
ENSG00000186417.10	0.153626451
ENSG00000186432.5	9.19029748
ENSG00000186442.7	0.011984854
ENSG00000186448.11	4.253965807
ENSG00000186462.8	0.123085901
ENSG00000186468.9	63.08871653
ENSG00000186469.5	5.129117566
ENSG00000186470.10	1.849898056
ENSG00000186480.9	2.246078009
ENSG00000186481.12	0.167106822
ENSG00000186501.11	6.466262829
ENSG00000186517.10	8.159239282
ENSG00000186522.11	0.091198733
ENSG00000186529.11	1.112164797
ENSG00000186532.8	3.090902922
ENSG00000186566.8	10.27956544
ENSG00000186567.9	1.398107208
ENSG00000186575.14	6.466935535
ENSG00000186577.8	5.856267448
ENSG00000186583.8	0.185134002
ENSG00000186591.8	6.142163475
ENSG00000186603.5	0.298499717
ENSG00000186615.7	0.925885608
ENSG00000186625.10	4.123606628
ENSG00000186635.11	11.58967724
ENSG00000186638.12	1.458221252
ENSG00000186642.12	7.93E-05
ENSG00000186648.11	0.009765345
ENSG00000186652.6	143.9734425
ENSG00000186654.17	2.031379725
ENSG00000186660.14	5.819514728
ENSG00000186665.8	0.238379188
ENSG00000186666.5	1.279086493
ENSG00000186676.3	21.88806093
ENSG00000186687.12	2.490288435
ENSG00000186704.9	1.419004115
ENSG00000186710.8	0.024270436
ENSG00000186716.16	5.563493187
ENSG00000186767.5	0.808138629
ENSG00000186787.7	0.74859886
ENSG00000186792.12	1.925129918
ENSG00000186810.7	0.019979756
ENSG00000186812.9	7.353544553
ENSG00000186814.9	2.190448841
ENSG00000186815.9	5.360819645
ENSG00000186827.7	0.401075481
ENSG00000186834.3	13.35622381
ENSG00000186847.5	0.288801065
ENSG00000186854.7	0.312588017
ENSG00000186862.14	0.984601296
ENSG00000186866.13	2.166025115
ENSG00000186891.10	0.222019647
ENSG00000186907.4	0.784505973
ENSG00000186908.11	3.113598861
ENSG00000186918.10	7.196671584
ENSG00000186951.13	0.489768113
ENSG00000187024.10	1.095588054
ENSG00000187037.5	0.666063795
ENSG00000187049.6	3.118178659
ENSG00000187051.5	8.314397657
ENSG00000187079.11	0.131602793
ENSG00000187091.10	0.042732193
ENSG00000187097.9	0.904277833
ENSG00000187098.11	0.14110374
ENSG00000187109.10	168.8792977
ENSG00000187118.9	7.604661753
ENSG00000187147.14	24.14087839
ENSG00000187164.14	0.86360992
ENSG00000187186.11	0.178522406
ENSG00000187189.10	1.404231007
ENSG00000187193.8	5.508736448
ENSG00000187210.9	2.5414462
ENSG00000187231.10	0.820982869
ENSG00000187239.13	18.03622846
ENSG00000187240.10	0.162676228
ENSG00000187244.7	0.029563838
ENSG00000187257.11	6.001308248
ENSG00000187266.10	0.857230643
ENSG00000187325.4	1.421094425
ENSG00000187446.8	19.21009341
ENSG00000187472.3	0.814942036
ENSG00000187479.5	0.244295717
ENSG00000187486.5	0.051292357
ENSG00000187492.5	0.032621822
ENSG00000187504.6	0.274093203
ENSG00000187514.11	348.7182746
ENSG00000187522.10	2.19720731
ENSG00000187531.10	13.24861142
ENSG00000187534.6	1.518990218
ENSG00000187535.10	1.614201425
ENSG00000187555.11	18.30533288
ENSG00000187556.7	0.099830012
ENSG00000187605.12	9.341653368
ENSG00000187607.12	0.470460962
ENSG00000187608.5	0.64628926
ENSG00000187609.12	1.539833944
ENSG00000187624.7	0.212024521
ENSG00000187626.8	1.052661827
ENSG00000187630.11	0.426700004
ENSG00000187650.3	0.702962324
ENSG00000187664.8	0.009846613
ENSG00000187672.9	0.304545384
ENSG00000187676.7	0.054846884
ENSG00000187678.8	0.001625157
ENSG00000187688.11	0.498034498
ENSG00000187713.6	1.358045843
ENSG00000187735.9	1.665928256
ENSG00000187736.9	1.136378703
ENSG00000187741.11	7.754870718
ENSG00000187742.11	6.668552626
ENSG00000187764.8	8.654986446
ENSG00000187775.13	0.1049146
ENSG00000187778.10	7.013808803
ENSG00000187790.7	1.592980912
ENSG00000187792.3	2.203352054
ENSG00000187796.10	3.983893832
ENSG00000187808.4	0.402878786
ENSG00000187837.3	15.08599343
ENSG00000187838.13	0.580632817
ENSG00000187840.4	31.05573153
ENSG00000187860.7	0.667223658
ENSG00000187866.7	1.016529162
ENSG00000187942.8	0.245778813
ENSG00000187952.9	0.090098732
ENSG00000187953.7	1.984944516
ENSG00000187954.9	3.046238084
ENSG00000187961.10	0.973064352
ENSG00000187980.6	2.678986792
ENSG00000187987.6	0.56602
ENSG00000187994.10	2.601382426
ENSG00000188010.9	2.456894963
ENSG00000188015.6	0.000320798
ENSG00000188021.8	1.248270526
ENSG00000188029.5	0.427893889
ENSG00000188033.6	2.908897591
ENSG00000188037.7	0.045089507
ENSG00000188038.4	1.667251701
ENSG00000188042.6	0.486411707
ENSG00000188070.9	0.264679137
ENSG00000188078.5	0.68770542
ENSG00000188112.5	0.090088022
ENSG00000188130.10	5.29242755
ENSG00000188157.10	0.507149515
ENSG00000188177.10	4.212622161
ENSG00000188185.8	0.361613039
ENSG00000188186.7	15.62856864
ENSG00000188191.11	2.195264949
ENSG00000188206.6	6.174717177
ENSG00000188211.5	6.75402811
ENSG00000188215.6	1.269107503
ENSG00000188223.9	0.428395298
ENSG00000188227.9	1.371715241
ENSG00000188229.5	55.42625337
ENSG00000188242.4	0.593609543
ENSG00000188243.9	59.03952294
ENSG00000188277.9	0.222258683
ENSG00000188282.9	0.066503642
ENSG00000188283.8	2.452763881
ENSG00000188290.7	0.018875745
ENSG00000188295.11	1.448132378
ENSG00000188305.5	0.036816674
ENSG00000188312.10	1.530982971
ENSG00000188313.9	5.163437061
ENSG00000188315.4	2.139631825
ENSG00000188321.10	1.399023954
ENSG00000188338.11	0.024832334
ENSG00000188342.8	4.215692982
ENSG00000188352.9	1.605066907
ENSG00000188375.4	1.216225777
ENSG00000188404.5	0.107973823
ENSG00000188419.10	1.816647455
ENSG00000188428.13	1.613549919
ENSG00000188451.8	2.11091788
ENSG00000188459.4	0.880028794
ENSG00000188460.4	0.306684288
ENSG00000188483.7	1.522020982
ENSG00000188486.3	21.57939962
ENSG00000188493.11	5.825726011
ENSG00000188501.8	0.026698436
ENSG00000188511.9	3.965059868
ENSG00000188512.6	0.941297799
ENSG00000188522.11	0.13135332
ENSG00000188529.11	22.55890265
ENSG00000188542.6	2.025704097
ENSG00000188549.9	0.209499098
ENSG00000188554.10	2.705564387
ENSG00000188559.10	10.72230273
ENSG00000188566.8	3.165884076
ENSG00000188573.7	0.983764381
ENSG00000188603.13	7.422873456
ENSG00000188610.9	1.270786937
ENSG00000188612.8	17.73597863
ENSG00000188620.9	0.156962772
ENSG00000188636.3	0.500488683
ENSG00000188641.9	0.478596243
ENSG00000188643.7	0.338670149
ENSG00000188647.9	4.71425604
ENSG00000188677.11	27.61487923
ENSG00000188690.9	10.43728878
ENSG00000188706.9	3.205821012
ENSG00000188725.4	1.681166979
ENSG00000188735.9	3.861551781
ENSG00000188739.11	22.24975767
ENSG00000188747.5	0.111107697
ENSG00000188765.7	0.57842835
ENSG00000188785.8	3.625065229
ENSG00000188786.9	5.292480782
ENSG00000188807.9	3.110504116
ENSG00000188811.9	3.305527483
ENSG00000188818.9	1.577003344
ENSG00000188820.9	1.489156266
ENSG00000188822.7	2.161808818
ENSG00000188825.10	0.410893255
ENSG00000188827.7	2.295607358
ENSG00000188846.10	280.9829607
ENSG00000188848.12	0.114910462
ENSG00000188850.9	0.369095248
ENSG00000188856.6	0.064928504
ENSG00000188873.4	0.331955395
ENSG00000188878.13	0.825575513
ENSG00000188886.3	0.314363722
ENSG00000188895.8	12.35543606
ENSG00000188897.5	0.027929265
ENSG00000188906.10	0.051577477
ENSG00000188917.11	2.37545263
ENSG00000188921.13	0.157337826
ENSG00000188938.12	6.016426007
ENSG00000188958.6	0.016834046
ENSG00000188971.5	1.450158315
ENSG00000188976.7	46.62324498
ENSG00000188985.6	4.174779215
